evidence_id,case_id,event_type,performed_by,timestamp,storage_location,integrity_status
BID-2026-4464-EV-0197,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0198,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0199,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0200,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0201,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0202,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0203,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0204,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0205,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0206,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0207,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0208,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0209,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0210,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0211,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0212,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0213,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0214,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0215,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0216,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0217,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0218,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0219,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0220,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0221,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0222,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0223,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0224,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0225,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0226,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0227,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0228,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0229,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0230,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0231,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0232,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0233,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0234,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0235,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0236,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0237,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0238,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0239,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0240,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0241,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0242,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0243,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0244,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0245,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0246,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0247,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0248,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0249,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0250,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0251,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0252,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0253,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0254,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0255,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0256,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0257,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0258,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0259,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0260,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0261,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0262,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0263,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0264,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0265,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0266,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0267,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0268,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0269,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0270,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0271,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0272,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0273,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0274,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0275,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0276,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0277,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0278,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0279,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0280,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0281,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0282,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0283,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0284,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0285,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0286,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0287,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0288,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0289,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0290,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0291,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0292,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0293,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0294,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0295,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0296,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0297,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0298,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0299,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0300,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0301,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0302,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0303,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0304,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0305,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0306,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0307,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0308,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0309,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0310,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0311,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0312,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0313,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0314,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0315,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0316,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0317,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0318,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0319,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0320,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0321,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0322,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0323,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0324,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0325,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0326,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0327,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0328,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0329,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0330,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0331,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0332,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0333,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0334,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0335,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0336,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0337,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0338,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0339,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0340,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0341,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0342,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0343,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0344,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0345,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0346,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0347,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0348,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0349,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0350,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0351,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0352,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0353,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0354,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0355,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0356,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0357,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0358,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0359,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0360,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0361,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0362,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0363,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0364,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0365,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0366,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0367,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0368,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0369,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0370,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
BID-2026-4464-EV-0371,BID-2026-4464,Collected,Analyst Team Bravo,2026-07-27T16:15:05Z,evidence/BID-2026-4464,Verified
